Counter,Date/time,Latitude,Longitude,Elevation,Temperature,Humidity,Pressure,Compass,Orient_pitch,Orient_roll,Orient_yaw,Comp_x,Comp_y,Comp_z,gyro_pitch,gyro_roll,gyro_yaw,gyro_x,gyro_y,gyro_z,accel_pitch,accel_roll,accel_yaw,accel_x,accel_y,accel_z
1702,2022-04-15 20:39:32.082864,12.579423159392531,-58.704656878475205,418.6680446665767,34.0312,29.3802,1017.8604,309.6217,329.3090913796813,65.72259370347726,309.756858672914,41.56129837036133,31.69010353088379,-9.492231369018555,329.3091391910055,65.72348162806935,309.89250281473585,0.000520508736371994,-0.0013645440340042114,0.0016464293003082275,329.3046961529504,65.6859565687693,309.891645625995,0.020495999604463577,0.03147599846124649,0.014639999717473984
1703,2022-04-15 20:39:37.314892,12.31688157358711,-58.50679912222649,418.67873239465234,34.0312,29.4414,1017.8679,310.0212,329.3074350588076,65.6733616999398,310.14922230487997,41.499271392822266,31.67770004272461,-9.645078659057617,329.3058607002039,65.66922943549194,310.2750617101483,-0.0007001161575317383,-0.0025852248072624207,-0.0004917215555906296,329.3443283256094,65.70676815517034,310.2706835588903,0.01903199963271618,0.03147599846124649,0.015615999698638916
1704,2022-04-15 20:39:42.550253,12.054026127100858,-58.309277422935715,418.6900703580862,33.9957,29.4383,1017.853,310.4023,329.3885879514311,65.66444147288377,310.5281236339918,41.61810302734375,31.601762771606445,-9.795546531677246,329.3879459136491,65.66323252940067,310.6473172651977,-0.0040582045912742615,-0.0025841370224952698,-0.0004917401820421219,329.3644466478097,65.61526411085967,310.64243709503575,0.020983999595046043,0.03001200035214424,0.014639999717473984
1705,2022-04-15 20:39:47.790947,11.79065967124111,-58.11193175690029,418.702072159879,33.889,29.4995,1017.8652,310.7701,329.33424013620527,65.58314856138227,310.90243507598143,41.78800964355469,31.12110710144043,-9.359341621398926,329.3310982491871,65.57831961763908,311.03403574581466,-0.0037508979439735413,-0.0010557174682617188,0.0010349154472351074,329.3051332850573,65.70342136247703,311.0346846137858,0.019519999623298645,0.03001200035214424,0.012443999759852886
1706,2022-04-15 20:39:53.023905,11.527552921475465,-57.91532602347422,418.7147056310741,33.9779,29.524,1017.8542,311.1702,329.2990749072635,65.73890419521524,311.30117127444305,41.943145751953125,31.01644515991211,-9.866528511047363,329.30081319040727,65.73731276113863,311.4228818303581,0.0002209581434726715,-0.001665450632572174,0.0010347161442041397,329.2870264535676,65.74859623364749,311.42135869817315,0.019763998687267303,0.029767999425530434,0.012931999750435352
1707,2022-04-15 20:39:58.251348,11.26454882018203,-57.71932749197001,418.7279789546637,34.0135,29.2945,1017.8533,311.5473,329.2744964715352,65.76395049890168,311.6731809426824,41.9566535949707,31.432605743408203,-9.729273796081543,329.2752238866818,65.76282351768863,311.7835567996698,-0.0031374432146549225,0.0007793232798576355,-0.0004926957190036774,329.2669696030698,65.79888691650629,311.7846223091803,0.02147199958562851,0.029767999425530434,0.016103999689221382
1708,2022-04-15 20:40:03.490464,11.000802370354826,-57.52329422824356,418.7419390475765,33.9423,29.4812,1017.8547,311.909,329.23379878936566,65.71537419352455,312.03415302522296,40.9333610534668,30.333255767822266,-9.703193664550781,329.2314252986291,65.71122143850918,312.1329926927022,-0.0028303712606430054,-0.0031895488500595093,0.00011753849685192108,329.1936133713839,65.64666249047423,312.12756952250123,0.019276000559329987,0.030743999406695366,0.013175999745726585
1709,2022-04-15 20:40:08.733879,10.73668180662325,-57.327489150329875,418.7565724092184,33.9601,29.3618,1017.856,312.2506,329.2106512782685,65.66985781289559,312.3754883138998,41.86635208129883,30.262737274169922,-9.583306312561035,329.208260712059,65.67004222800318,312.49012620892927,-0.000996701419353485,-0.0028824731707572937,0.00011762604117393494,329.20261556071,65.65208566067521,312.4858061142792,0.019763998687267303,0.030743999406695366,0.01512799970805645
1710,2022-04-15 20:40:13.972009,10.472672240209048,-57.132258704094276,418.77185494161023,34.0312,29.5454,1017.8687,312.6083,329.21901826000175,65.61489528064449,312.73143679230583,41.89550018310547,29.97065544128418,-9.463312149047852,329.2155041276738,65.61338580883792,312.85194181983235,-0.0022172294557094574,-0.0010489672422409058,0.0007281918078660965,329.2218118073723,65.53873867139885,312.8510914612807,0.021715998649597168,0.031231999397277832,0.014883999712765217
1711,2022-04-15 20:40:19.210323,10.208496582019327,-56.93738431756313,418.787804630988,34.049,29.6097,1017.8694,312.9679,329.1950647865825,65.5184803303206,313.0796910626118,41.59698486328125,29.681154251098633,-9.857352256774902,329.1925990882921,65.51661568867718,313.1833801644018,0.0005327165126800537,-0.0016587302088737488,-0.0004937890917062759,329.18148295541795,65.46260938290989,313.1802451075728,0.020739998668432236,0.029523998498916626,0.015859998762607574
1712,2022-04-15 20:40:24.450616,9.944084219627234,-56.74280128269099,418.80442892629065,34.0312,29.6555,1017.8835,313.296,329.1628297087947,65.38883650968458,313.4137658602009,41.90412902832031,29.180017471313477,-9.826783180236816,329.1620920483643,65.38832424549683,313.5280349250152,-0.001910235732793808,-0.0016577169299125671,-0.001104770228266716,329.15945218025007,65.41665587017404,313.52481790591617,0.02000799961388111,0.030743999406695366,0.01268799975514412
1713,2022-04-15 20:40:29.692221,9.679464601354452,-56.54851882916692,418.8217292609675,33.9957,29.4995,1017.8657,313.6671,329.1556750856391,65.45974070345848,313.80922015276633,42.193572998046875,28.877962112426758,-8.971261978149414,329.1516077079883,65.46142776018348,313.94288012463426,-0.0055741965770721436,-0.0013510286808013916,-0.0004941802471876144,329.1140655732153,65.46373636412294,313.94097450185586,0.020983999595046043,0.02903600037097931,0.012931999750435352
1714,2022-04-15 20:40:34.930103,9.41489123697515,-56.35471000003024,418.83969122416835,33.9957,29.5852,1017.8611,314.0772,329.06315675823663,65.47416606298555,314.2105142570721,42.127559661865234,28.85699462890625,-9.138650894165039,329.0607832675001,65.47562089327876,314.33259705829687,-0.001296892762184143,-0.0013496503233909607,-0.0011047516018152237,329.08716828826385,65.47817538402835,314.32966690714295,0.01878799870610237,0.031231999397277832,0.01195599976927042
1715,2022-04-15 20:40:40.160260,9.150615334219886,-56.16154461037451,418.8582979574534,34.0668,29.3006,1017.8752,314.4419,329.11887402639104,65.55023387977198,314.5555276026169,41.98808288574219,28.726285934448242,-9.414098739624023,329.1173304036386,65.54636799270176,314.6686696862182,-0.00221150740981102,-0.0010431185364723206,-0.00018831901252269745,329.10237911954545,65.57024633404012,314.66714655403325,0.020495999604463577,0.030499998480081558,0.013907999731600285
1716,2022-04-15 20:40:45.408242,8.8852350028149,-55.96798662184073,418.87765264830693,34.0312,29.6525,1017.8657,314.7918,329.091512288576,65.56859342826098,314.9137095528816,42.063392639160156,28.518667221069336,-9.15839672088623,329.08860262798953,65.56894859809782,315.0307994858231,-0.0025158189237117767,-0.0037906840443611145,0.0016438234597444534,329.0932095905847,65.53231829357904,315.0268345610099,0.019763998687267303,0.03171999752521515,0.015371999703347683
1717,2022-04-15 20:40:50.640264,8.620601868098456,-55.77537420164266,418.89762297536777,34.049,29.472,1017.864,315.1562,329.12574861179064,65.50432817836032,315.2888542779499,42.337982177734375,28.211368560791016,-8.573016166687012,329.12588521557404,65.50253866879778,315.41829660800545,-0.002208597958087921,-0.002262219786643982,0.0025597959756851196,329.1054868556178,65.47751968586803,315.41666077769924,0.023180000483989716,0.030988000333309174,0.01268799975514412
1718,2022-04-15 20:40:55.876658,8.355575555390573,-55.58286344341044,418.9182949570408,34.1202,29.5607,1017.8777,315.5449,329.02953856714186,65.52173150036552,315.6719630035905,42.20365524291992,28.048179626464844,-8.796370506286621,329.02798811420024,65.51854180202312,315.79174061597047,-6.873533129692078e-05,-0.0028717592358589172,-0.0017168670892715454,329.06839209823545,65.47564821403544,315.7869253326056,0.019519999623298645,0.03001200035214424,0.013663999736309052
1719,2022-04-15 20:41:01.113688,8.090426745742135,-55.39063910626622,418.93965068431606,33.9601,29.3343,1017.895,315.9029,329.0745529288668,65.47655662919506,316.0228264061595,42.323970794677734,28.05879783630371,-8.444173812866211,329.0711822305114,65.46900927016219,316.14487847153305,-0.00128878653049469,-0.002870127558708191,-0.0001900792121887207,329.06700556983395,65.5380898034277,316.14035005611333,0.019763998687267303,0.029767999425530434,0.01512799970805645
1720,2022-04-15 20:41:06.349757,7.825208573744821,-55.198727213160225,418.9616877878272,34.1202,29.423,1017.845,316.2632,329.0732517778299,65.48845481872922,316.3843551491174,42.445369720458984,27.613632202148438,-8.728789329528809,329.0729649098848,65.48736881865119,316.5059120257762,-0.0028148069977760315,0.00018502771854400635,-0.0004956070333719254,329.0517844932686,65.47246534588221,316.50573102576317,0.02025200054049492,0.029279999434947968,0.011223999783396721
1721,2022-04-15 20:41:11.591009,7.559621841792471,-55.00689932058889,418.98443391870796,34.0312,29.4781,1017.875,316.6466,329.01364471694325,65.54282995471169,316.79397525402146,42.397579193115234,27.10672378540039,-8.069580078125,329.01305049048545,65.53793270907678,316.92952377319494,-0.0034243538975715637,-0.002257108688354492,0.0013367142528295517,329.0491651157219,65.46756127005816,316.928642678792,0.02122800052165985,0.029767999425530434,0.013419999741017818
1722,2022-04-15 20:41:16.827164,7.294205625199973,-54.81553243647672,419.0078447171156,34.0312,29.4506,1017.8772,317.0628,329.0076136599061,65.47282051571906,317.19512933944924,42.294898986816406,27.27543830871582,-7.791797637939453,329.00325258412107,65.47161840242514,317.3238818203985,-0.0012851841747760773,-0.0019503682851791382,0.00011461041867733002,329.00774343350037,65.59331871305642,317.3205555182727,0.020495999604463577,0.030499998480081558,0.013419999741017818
1723,2022-04-15 20:41:22.074971,7.028068562383667,-54.62397221764881,419.0320019083299,34.0312,29.3894,1017.8982,317.4401,328.99569156470983,65.60641901588451,317.5566273465559,42.34571838378906,27.476289749145508,-8.16122055053711,328.99892907437646,65.60642584607368,317.66940401503655,-0.0049486421048641205,-0.0013386160135269165,0.00041972100734710693,329.00209145196214,65.69284822964185,317.667392524326,0.02000799961388111,0.030988000333309174,0.018300000578165054
1724,2022-04-15 20:41:27.310191,6.762482851412904,-54.43312207330629,419.056791588617,34.1557,29.6678,1017.8479,317.8003,329.04056932265144,65.56647606961828,317.93106514704516,42.430076599121094,26.81581687927246,-7.985515594482422,329.0388617753589,65.56890078677363,318.0563103258557,-0.003420058637857437,-0.001643441617488861,-0.0008020270615816116,328.9754742047666,65.62894497976721,318.0555555899524,0.02000799961388111,0.03147599846124649,0.015859998762607574
1725,2022-04-15 20:41:32.550217,6.496563242779273,-54.24233293878656,419.08229640462696,34.1024,29.3312,1017.8352,318.1617,329.00432150872615,65.58116780652297,318.2692551336092,42.171531677246094,27.029674530029297,-8.156598091125488,329.00122401793755,65.5768101458325,318.37644470734875,-0.0012803003191947937,-0.003474682569503784,-0.00019174069166183472,329.02717873678364,65.61535973350806,318.3703555937037,0.020983999595046043,0.029523998498916626,0.01268799975514412
1726,2022-04-15 20:41:37.782210,6.230965934663215,-54.05206320203528,419.10845425203894,34.0846,29.4689,1017.8718,318.4922,328.98375239404066,65.637694452094,318.60856527119705,42.431575775146484,26.575639724731445,-8.121644020080566,328.9821131486399,65.63975716922334,318.71883867534694,-0.004027958959341049,-0.0013354495167732239,-0.0004972647875547409,329.0102535280203,65.60672637439716,318.71719259975697,0.019519999623298645,0.02903600037097931,0.012931999750435352
1727,2022-04-15 20:41:43.015375,5.965222926119291,-53.86196494630376,419.13531126255026,34.0846,29.5852,1017.8694,318.8348,328.9989632253223,65.61442399759176,318.9541113714972,42.50867462158203,26.358779907226562,-8.055971145629883,328.9973239799215,65.61249788424581,319.07018702134695,-0.004026640206575394,-0.001640602946281433,0.0007243994623422623,329.0114488111251,65.57584708915952,319.06870828539166,0.021959999576210976,0.030743999406695366,0.012931999750435352
1728,2022-04-15 20:41:48.251442,5.699244855695006,-53.67196253341351,419.16287859615625,34.1735,29.6525,1017.866,319.1824,328.9640029020556,65.60766211031346,319.29735228295243,42.6404914855957,26.213062286376953,-8.074216842651367,328.9625890528974,65.6065556196679,319.41046363070245,-0.002498418092727661,-0.0013344287872314453,-0.00019175931811332703,328.97141365730505,65.7313978173174,319.407653007859,0.01756799966096878,0.03171999752521515,0.011711999773979187
1729,2022-04-15 20:41:53.490458,5.4330459691597,-53.482054553175466,419.191157133278,33.9957,27.8228,1017.8704,319.5271,329.04286085111795,65.81290929487233,319.6514566102826,42.61076736450195,25.798385620117188,-7.896117687225342,329.0445752285996,65.81024552109602,319.77336524168356,-0.0040241628885269165,-0.00011233240365982056,0.0007240623235702515,329.10835211997465,65.87677839380112,319.7713674113513,0.02025200054049492,0.0302559994161129,0.011467999778687954
1730,2022-04-15 20:41:58.734119,5.166564429477723,-53.29218537272204,419.2201559221336,34.049,29.1568,1017.8655,319.9005,329.0853377975663,65.9436800967214,320.0271784863358,42.745872497558594,25.50526237487793,-7.876769542694092,329.083298986099,65.94211598340146,320.1525705142135,-0.004022564738988876,-0.0019445791840553284,-0.0008032713085412979,329.049311964789,65.91137330194724,320.1485065516573,0.019763998687267303,0.02903600037097931,0.01512799970805645
1731,2022-04-15 20:42:03.965359,4.900591307071716,-53.102906186860885,419.24978845798125,33.9957,29.6953,1017.8923,320.276,329.04598566266327,65.84281186305864,320.4061207965827,42.77811813354492,25.181774139404297,-7.55065393447876,329.0433901907786,65.84019590060653,320.5364305606628,-5.103647708892822e-05,-0.00011166185140609741,-0.0004981085658073425,329.0769503252655,65.87814443163512,320.53536846624684,0.01903199963271618,0.03147599846124649,0.01268799975514412
1732,2022-04-15 20:42:09.199943,4.634402538896504,-52.91368925906032,419.2801346621969,34.1202,29.4597,1017.8755,320.6649,329.10973181818696,65.92185081213404,320.7963704850005,42.945919036865234,24.992883682250977,-7.557085990905762,329.10877217660857,65.92021839692241,320.92613724904163,-0.0018817335367202759,-0.0025542452931404114,0.0007234029471874237,329.1175216489354,65.89692062166348,320.9232480790227,0.02122800052165985,0.032207999378442764,0.011223999783396721
1733,2022-04-15 20:42:14.424198,4.368686777000314,-52.72501180990771,419.31111534858394,34.0312,29.2792,1017.8774,321.0482,329.09723257200585,65.99421666639032,321.17462294614126,42.74029541015625,25.077234268188477,-7.203007221221924,329.09372185477247,65.98725670362607,321.30561914423294,-0.0003527402877807617,-0.001331813633441925,-0.0014150235801935196,329.13080636687107,65.87757069574485,321.3049975970185,0.01878799870610237,0.030988000333309174,0.014883999712765217
1734,2022-04-15 20:42:19.660682,4.1022821165702705,-52.53603707614941,419.34286708231446,33.9957,29.3741,1017.8767,321.4313,329.1750318417469,65.84656846710216,321.5577316717819,42.67226028442383,24.61021614074707,-7.314658164978027,329.1756226531101,65.83850884388154,321.68366669969856,-0.0049323514103889465,-0.0016367807984352112,-0.0004987642168998718,329.1558424252737,65.90895541498105,321.6816483787988,0.02025200054049492,0.030499998480081558,0.01512799970805645
