Counter,Date/time,Latitude,Longitude,Elevation,Temperature,Humidity,Temperature_Humid,Temperature_Press,Pressure,Compass,Orient_pitch,Orient_roll,Orient_yaw,Comp_x,Comp_y,Comp_z,gyro_pitch,gyro_roll,gyro_yaw,gyro_x,gyro_y,gyro_z,accel_pitch,accel_roll,accel_yaw,accel_x,accel_y,accel_z
834,2022-04-20 01:00:15.411173,47.09630071240864,163.5294475891913,420.03639850573535,34.2446,29.7841,34.2446,33.1,1005.5491,200.1889,328.9030161429565,67.19889811144049,200.2737996175824,-9.311586380004883,25.808917999267578,0.7403103113174438,328.9032312939154,67.19438335639911,200.3613763031203,-0.001814618706703186,0.0008689239621162415,-0.0004884041845798492,328.8674479328537,67.29180917472017,200.36429962408505,0.018055999651551247,0.031231999397277832,0.01268799975514412
835,2022-04-20 01:00:25.649929,46.81653355986703,164.3636693031353,420.0082787689199,34.3513,29.2884,34.3513,33.1042,1005.5481,200.4605,328.9266144465389,67.30397374163196,200.55793548705492,-9.763799667358398,25.249433517456055,0.043257832527160645,328.9229227292925,67.30432208127964,200.65676832434502,-0.0005922615528106689,0.0005637034773826599,-0.00018358230590820312,328.9250298426515,67.31497717638486,200.657410362127,0.01903199963271618,0.029523998498916626,0.011711999773979187
836,2022-04-20 01:00:35.879832,46.53034818197829,165.18808090510362,419.9789185393869,34.4224,29.882,34.4224,33.1083,1005.5278,200.7227,328.92791901267043,67.33595951751514,200.78263505037,-10.229872703552246,25.1374454498291,0.6675940155982971,328.92740333338804,67.33438857400603,200.83701701654164,-0.00364544615149498,-0.00035215169191360474,0.0004271361976861954,328.9286156919658,67.3860999362122,200.83674380897486,0.020495999604463577,0.030743999406695366,0.013175999745726585
837,2022-04-20 01:00:46.131836,46.23705145436854,166.00499173074152,419.94827197224106,34.3335,29.882,34.3335,33.1021,1005.5483,200.8658,328.9200745404086,67.37443397310982,200.90097490792965,-10.241902351379395,25.046566009521484,0.9865255355834961,328.91866069125047,67.37469352029828,200.93395106124245,-0.0012017935514450073,-4.5865774154663086e-05,0.0010379571467638016,328.93610157929606,67.4304005431689,200.93393740086412,0.01878799870610237,0.029767999425530434,0.013419999741017818
838,2022-04-20 01:00:56.369966,45.93774792932937,166.81165758196695,419.91648100046586,34.2446,29.8452,34.2446,33.1083,1005.5601,200.9842,328.9590715054748,67.39624959731884,201.0424554463973,-10.028690338134766,24.312707901000977,0.4504447281360626,328.95815967522066,67.39536167272674,201.09663250689383,-0.004865556955337524,-0.0021831467747688293,-0.0011002179235219955,328.98050122399576,67.38583355883456,201.09319009155215,0.019519999623298645,0.03391600027680397,0.01512799970805645
839,2022-04-20 01:01:06.620589,45.63182018943499,167.61010692248388,419.8835081083744,34.3335,29.8177,34.3335,33.1,1005.5498,201.1543,329.0463340023109,67.35687355675371,201.21967153460244,-9.633021354675293,24.17898178100586,0.23531487584114075,329.0441210210198,67.3557397453515,201.2889023320297,-0.0008945874869823456,-0.0009605139493942261,0.0004262849688529968,329.05969043723286,67.32860340377903,201.2878778036542,0.021715998649597168,0.030743999406695366,0.01756799966096878
840,2022-04-20 01:01:16.857885,45.32016844407596,168.39835135813203,419.84947916997527,34.2802,29.9554,34.2802,33.1063,1005.55,201.3303,329.0481098514951,67.18754633703993,201.37947064042405,-9.325895309448242,23.755918502807617,0.5569120049476624,329.0504696818534,67.18745754458072,201.43307396503033,-0.0002833753824234009,-0.00034938007593154907,-0.0004899799823760986,329.0309831521513,67.24100622767362,201.43271879519347,0.01878799870610237,0.031231999397277832,0.010003999806940556
841,2022-04-20 01:01:27.091858,45.002635105784414,169.17720398876685,419.8144076309935,34.3335,29.7443,34.3335,33.1083,1005.5557,201.4982,329.05418530476186,67.34158076320206,201.56083948364457,-9.062715530395508,23.64767837524414,0.3164042830467224,329.0519586630924,67.34167638585043,201.6238821296838,-0.0027259550988674164,-0.0034025199711322784,0.0007310640066862106,329.0631670035204,67.31762728978282,201.61990695958684,0.01903199963271618,0.030988000333309174,0.011467999778687954
842,2022-04-20 01:01:37.332780,44.67903460907152,169.9474596791531,419.7783032816435,34.4402,29.7412,34.4402,33.1104,1005.5623,201.7009,329.0830701747618,67.3653498215137,201.78150923534935,-9.101030349731445,23.273887634277344,-0.13508689403533936,329.08092891045703,67.36661340651015,201.8601930145879,-0.00058717280626297,-0.0009581819176673889,0.0013410374522209167,329.0945517227566,67.38441970967638,201.85952365604925,0.018543999642133713,0.03269600123167038,0.013419999741017818
843,2022-04-20 01:01:47.582005,44.34942651408879,170.70927413699636,419.74120338607094,34.3157,29.8085,34.3157,33.1042,1005.5608,201.9418,329.15894333115693,67.39052589879437,202.02557921515057,-9.170767784118652,23.358177185058594,-0.3478921055793762,329.160111293505,67.3846177851623,202.11116148545085,0.0015515834093093872,-0.0018739104270935059,-0.00018606893718242645,329.1010677232248,67.60420153678905,202.11443997625244,0.019276000559329987,0.03147599846124649,0.01195599976927042
844,2022-04-20 01:01:57.824720,44.014446896532334,171.46151872487408,419.7032117645655,34.4046,29.7902,34.4046,33.1083,1005.5835,202.169,329.12321802670317,67.63633074664479,202.2317279846799,-8.921226501464844,22.757097244262695,-0.25954094529151917,329.12460455510467,67.63581165226786,202.30068557454035,-0.0008919164538383484,-0.002483777701854706,0.00011916831135749817,329.1264691967481,67.59953651758593,202.29686066860515,0.019276000559329987,0.030743999406695366,0.01512799970805645
845,2022-04-20 01:02:08.069267,43.67387965142631,172.20503352040726,419.664337247593,34.3335,30.1359,34.3335,33.1021,1005.5691,202.3944,329.1567166894875,67.52297009699008,202.4912068712487,-8.90269660949707,22.670568466186523,-0.8589221835136414,329.1552789346672,67.52635787081842,202.58549080255156,-0.00241832435131073,0.00026579946279525757,-0.0004916135221719742,329.19307720153404,67.56078885442444,202.58488974590458,0.020495999604463577,0.029523998498916626,0.011467999778687954
846,2022-04-20 01:02:18.316053,43.32790912356491,172.93974016986434,419.6246347753261,34.298,30.0625,34.298,33.1125,1005.5779,202.6613,329.1510681230439,67.58475598822201,202.73832311541975,-8.718758583068848,22.582670211791992,-0.4518134891986847,329.1482745756733,67.5853502146798,202.81501247942066,-0.0002797730267047882,-0.0015663355588912964,0.00011907890439033508,329.15917897268326,67.60908512204561,202.81248530942776,0.020983999595046043,0.031231999397277832,0.015615999698638916
847,2022-04-20 01:02:28.568722,42.97649898994002,173.66602892791005,419.58413494604383,34.2446,29.934,34.2446,33.1104,1005.5647,202.8845,329.15592780263836,67.52566802171224,202.95974418793324,-8.387579917907715,22.472911834716797,-0.3123656213283539,329.15403242514367,67.52419270085151,203.0309967213548,0.001858450472354889,-0.0009551122784614563,0.00042405910789966583,329.12366881918837,67.47252231978037,203.0289476646038,0.020983999595046043,0.03171999752521515,0.01268799975514412
848,2022-04-20 01:02:38.816038,42.62014754750629,174.38319803448607,419.5429310178493,34.3691,29.9523,34.3691,33.1042,1005.5925,203.1072,329.11000844084833,67.48698866044246,203.18023635471957,-8.233084678649902,22.473134994506836,-0.2714653015136719,329.1086116671631,67.49243232121096,203.24435817064767,-0.002417832612991333,0.0002670958638191223,0.0004241950809955597,329.1009140439685,67.4704664328402,203.24498654805132,0.020495999604463577,0.028547998517751694,0.01268799975514412
849,2022-04-20 01:02:49.047578,42.259371981145286,175.09059087036474,419.5011198069129,34.4046,29.9401,34.4046,33.1063,1005.5811,203.3093,329.05354668207445,67.44216212891966,203.3788036142702,-8.072827339172363,22.480026245117188,-0.33969584107398987,329.0528431725899,67.44143129867847,203.45220082709116,-0.0002787970006465912,-0.0033973492681980133,-0.0004923008382320404,329.1035914781231,67.36962551993413,203.44927750612638,0.020495999604463577,0.030499998480081558,0.015371999703347683
850,2022-04-20 01:02:59.288939,41.893368686806575,175.79012003843766,419.4586457364503,34.3869,29.937,34.3869,33.1104,1005.5632,203.5246,329.1021673836812,67.2872944196788,203.59995147921686,-7.869755268096924,22.01426124572754,-0.38351568579673767,329.1016346289259,67.28513607990106,203.6743322392783,2.6747584342956543e-05,-0.0009528398513793945,0.0010348446667194366,329.0853856088905,67.32265430901195,203.67378582414472,0.02025200054049492,0.031964000314474106,0.012199999764561653
851,2022-04-20 01:03:09.530760,41.5225993358273,176.48119242362722,419.41560062715075,34.4224,29.9309,34.4224,33.1125,1005.5762,203.7438,329.0912288357254,67.35841717950613,203.8074662865802,-7.708490371704102,21.90139389038086,-0.09560146182775497,329.0915908357514,67.36155223633517,203.86175263010344,2.7731060981750488e-05,-0.0009514540433883667,-0.0007982328534126282,329.07148958902405,67.51648141727857,203.8613291583749,0.01878799870610237,0.03245199844241142,0.01268799975514412
852,2022-04-20 01:03:19.771128,41.14724210974889,177.16379103107823,419.3720443325309,34.4402,29.9401,34.4402,33.1146,1005.583,203.9181,329.12337853614866,67.53936938118729,203.9702706756366,-7.48774528503418,22.007505416870117,-0.12655676901340485,329.12201591340926,67.53878881510784,204.02734373634124,0.00033327192068099976,-0.00278313085436821,0.0007286053150892258,329.13714136732625,67.5529409670681,204.02328660397424,0.019276000559329987,0.031964000314474106,0.014639999717473984
853,2022-04-20 01:03:30.015286,40.767212212884516,177.83837183190562,419.3280070218615,34.3157,29.9003,34.3157,33.1,1005.5591,204.1065,329.1796832005717,67.5092550771367,204.18550359676206,-7.555481433868408,21.951398849487305,-0.5617417097091675,329.1775282758885,67.51277945474843,204.25763039439738,0.00033394619822502136,-0.001560509204864502,-0.000187557190656662,329.2008772775662,67.62098331157976,204.25375084694883,0.019276000559329987,0.031231999397277832,0.01268799975514412
854,2022-04-20 01:03:40.256704,40.38286304965792,178.5046076763202,419.28357044617496,34.3869,29.9585,34.3869,33.1021,1005.573,204.3412,329.2216239771701,67.62639965159158,204.42480610452262,-7.457054615020752,21.402359008789062,-0.8269204497337341,329.2188509203671,67.62747882148045,204.5054433178638,-0.0014981068670749664,-0.0027809925377368927,-0.0001878831535577774,329.1854376349474,67.64202029422341,204.50139984587514,0.019519999623298645,0.03001200035214424,0.01268799975514412
855,2022-04-20 01:03:50.507516,39.993837922497484,179.1633996412418,419.2387350984964,34.3869,29.6494,34.3869,33.1063,1005.5532,204.5903,329.18323489894004,67.63087342549795,204.6660210652508,-7.286423206329346,20.795408248901367,-0.562928318977356,329.18257237059055,67.63118761419977,204.72727420172748,-0.0014976374804973602,-0.0012528374791145325,0.0013387762010097504,329.18519857832644,67.6254844062428,204.72634529600035,0.01903199963271618,0.03171999752521515,0.010491999797523022
856,2022-04-20 01:04:00.755271,39.60072432269074,179.81403246029245,419.1936112102795,34.3691,29.9799,34.3691,33.1104,1005.594,204.7908,329.20812410827557,67.70739886495878,204.85965692822066,-7.139203071594238,20.430145263671875,-0.7397429347038269,329.2069800515896,67.70420916661638,204.92794515954245,-0.0027187466621398926,-0.0018626153469085693,0.0022547971457242966,329.26676128230014,67.6693068999576,204.92767195197564,0.019519999623298645,0.03001200035214424,0.01268799975514412
857,2022-04-20 01:04:10.995827,39.20377589428629,-179.54360275615147,419.14827070038154,34.3335,30.1726,34.3335,33.1,1005.5642,205.0149,329.26293296127034,67.65759312553104,205.10237453056624,-6.894137859344482,20.51043701171875,-0.8834203481674194,329.2604365271287,67.65460150267457,205.18236970612543,-0.0005805827677249908,-0.002778720110654831,0.0025597773492336273,329.2742403394413,67.65524354045655,205.1800474418076,0.01903199963271618,0.03147599846124649,0.011467999778687954
858,2022-04-20 01:04:21.247152,38.802400407959134,-178.90827180522908,419.1026898861638,34.298,29.8146,34.2446,33.1146,1005.564,205.2768,329.2967219070944,67.70202350608197,205.36804156852304,-6.185247898101807,20.408052444458008,-0.6821199059486389,329.2961515862987,67.70239233629715,205.45005848007656,-0.0048560649156570435,-0.0012509003281593323,0.001032186672091484,329.29630868064964,67.74329833923636,205.44873342337758,0.02025200054049492,0.03147599846124649,0.013663999736309052
859,2022-04-20 01:04:31.502194,38.39697640687273,-178.2803240092771,419.05695688620546,34.3513,29.9217,34.3513,33.1167,1005.5806,205.5259,329.29940617143825,67.719098979007,205.60224875516278,-7.201451301574707,20.270055770874023,-0.9234743714332581,329.29703951089084,67.71901701673696,205.66384340109795,-0.0024118050932884216,-0.0009445250034332275,0.0007266346365213394,329.2800460002358,67.7287090551692,205.66291449537084,0.02000799961388111,0.03245199844241142,0.010003999806940556
860,2022-04-20 01:04:41.740766,37.988388220703456,-177.66082988417074,419.01121602250817,34.298,30.1175,34.298,33.1104,1005.5562,205.6916,329.28433194394,67.83157853425877,205.71531570668319,-7.087587833404541,19.746320724487305,-0.47608086466789246,329.2822999626619,67.82927676050848,205.7429369916867,-0.0011888854205608368,-0.0018600523471832275,-0.0014115385711193085,329.31092528547345,67.80875887224175,205.73994536883023,0.02122800052165985,0.029767999425530434,0.012931999750435352
861,2022-04-20 01:04:51.990188,37.57565948832899,-177.04802936415626,418.9654035063324,34.3335,29.9126,34.3335,33.1083,1005.562,205.8159,329.260969281884,67.78330275720512,205.89202636088973,-6.547162055969238,19.609451293945312,-1.0386110544204712,329.26126981020747,67.78315249304337,205.96620221527607,0.0009496361017227173,-0.00033277273178100586,-0.0004950035363435745,329.28260049098543,67.77924562483814,205.96547821522407,0.019519999623298645,0.031231999397277832,0.013419999741017818
862,2022-04-20 01:05:02.167182,37.16223419243997,-176.44666058386318,418.9199439695297,34.3869,30.1084,34.3869,33.1042,1005.5662,206.0243,329.2996315676808,67.75852966108549,206.0663737696435,-6.157787799835205,19.68488883972168,-0.40411874651908875,329.297589341119,67.75701335908974,206.11085196151862,-0.002104431390762329,-0.00033242255449295044,0.0019482597708702087,329.31113019114855,67.74216452783413,206.1114256974089,0.020739998668432236,0.031231999397277832,0.01268799975514412
863,2022-04-20 01:05:12.414021,36.74252769914962,-175.84833575962614,418.87426978838545,34.4402,30.142,34.4402,33.1021,1005.5537,206.1869,329.29287651059167,67.74512882993392,206.253165783065,-5.755985736846924,19.624876022338867,-0.5255993008613586,329.29028103870706,67.74199377310488,206.31377688175968,-0.0002709329128265381,-0.0027753375470638275,0.000726284459233284,329.2807631700987,67.77953249278328,206.30996563620283,0.02147199958562851,0.030499998480081558,0.014883999712765217
864,2022-04-20 01:05:22.651020,36.31974474262907,-175.257475157068,418.82878110746935,34.3691,29.937,34.3691,33.1021,1005.5417,206.3958,329.24874324326964,67.70432527983226,206.4808842899932,-5.656757831573486,19.28426742553711,-0.7965124845504761,329.2460692242096,67.69954414741325,206.55530603118967,-0.0014917589724063873,-0.001858733594417572,0.000726010650396347,329.2173004674255,67.68307656132436,206.5530247480069,0.020495999604463577,0.030499998480081558,0.014639999717473984
865,2022-04-20 01:05:32.898086,35.89320491956351,-174.67288043214376,418.78345274604277,34.3513,29.9187,34.3513,33.1063,1005.5444,206.5845,329.2087900517197,67.61675542448353,206.61853992252566,-5.247160911560059,19.14371681213379,-0.048553962260484695,329.20665561760404,67.61620217916077,206.6502320002745,0.0012580454349517822,-0.0006363019347190857,0.00042043253779411316,329.2086602781254,67.53832436224427,206.64961728324923,0.019519999623298645,0.031231999397277832,0.012931999750435352
866,2022-04-20 01:05:43.132073,35.46395581285044,-174.0957375616874,418.7384440714333,34.3691,29.8942,34.3691,33.1021,1005.5435,206.7235,329.22439020378397,67.53770964521897,206.79531887862393,-5.1013875007629395,18.903915405273438,-0.5389891862869263,329.22341007163806,67.54231319271956,206.86521903458984,-0.0027118101716041565,-0.00033029913902282715,0.0004202108830213547,329.23721729904526,67.47137484799981,206.86550590253498,0.02147199958562851,0.030743999406695366,0.01195599976927042
